resample,delta_fpr
"[(4724, 4664, 4784), (2867, 2807, 2927), (5031, 4971, 5091), (4724, 4664, 4784), (5597, 5537, 5657), (376, 316, 436), (2550, 2490, 2610), (22, 0, 82), (22, 0, 82), (2550, 2490, 2610), (3884, 3824, 3944), (2550, 2490, 2610), (5784, 5724, 5844)]",-0.04619124797406808
"[(2550, 2490, 2610), (22, 0, 82), (5031, 4971, 5091), (2550, 2490, 2610), (3884, 3824, 3944), (4501, 4441, 4561), (590, 530, 650), (2147, 2087, 2207), (5597, 5537, 5657), (1860, 1800, 1920), (5784, 5724, 5844), (590, 530, 650), (376, 316, 436)]",-0.046868342564976566
"[(4724, 4664, 4784), (22, 0, 82), (376, 316, 436), (2147, 2087, 2207), (376, 316, 436), (1860, 1800, 1920), (22, 0, 82), (4724, 4664, 4784), (2550, 2490, 2610), (5597, 5537, 5657), (2550, 2490, 2610), (22, 0, 82), (5784, 5724, 5844)]",-0.04686573067035793
"[(2550, 2490, 2610), (1860, 1800, 1920), (2147, 2087, 2207), (2867, 2807, 2927), (376, 316, 436), (2550, 2490, 2610), (5784, 5724, 5844), (1860, 1800, 1920), (5031, 4971, 5091), (5031, 4971, 5091), (3884, 3824, 3944), (4724, 4664, 4784), (5597, 5537, 5657)]",-0.04186728072011723
"[(3884, 3824, 3944), (1860, 1800, 1920), (5031, 4971, 5091), (2147, 2087, 2207), (3884, 3824, 3944), (5597, 5537, 5657), (2867, 2807, 2927), (376, 316, 436), (5031, 4971, 5091), (590, 530, 650), (22, 0, 82), (2867, 2807, 2927), (376, 316, 436)]",-0.03464343598055106
"[(4724, 4664, 4784), (4724, 4664, 4784), (590, 530, 650), (2867, 2807, 2927), (5031, 4971, 5091), (376, 316, 436), (590, 530, 650), (3884, 3824, 3944), (22, 0, 82), (1860, 1800, 1920), (2550, 2490, 2610), (376, 316, 436), (2147, 2087, 2207)]",-0.043821391484942886
"[(2147, 2087, 2207), (5597, 5537, 5657), (590, 530, 650), (2147, 2087, 2207), (4501, 4441, 4561), (5784, 5724, 5844), (4501, 4441, 4561), (1860, 1800, 1920), (5784, 5724, 5844), (5031, 4971, 5091), (376, 316, 436), (22, 0, 82), (4501, 4441, 4561)]",-0.04457050243111832
"[(2867, 2807, 2927), (4501, 4441, 4561), (5597, 5537, 5657), (2147, 2087, 2207), (5597, 5537, 5657), (2147, 2087, 2207), (2867, 2807, 2927), (2867, 2807, 2927), (5597, 5537, 5657), (376, 316, 436), (2867, 2807, 2927), (5784, 5724, 5844), (5784, 5724, 5844)]",-0.038015586390420075
"[(1860, 1800, 1920), (22, 0, 82), (5784, 5724, 5844), (590, 530, 650), (2867, 2807, 2927), (4501, 4441, 4561), (5031, 4971, 5091), (2147, 2087, 2207), (2147, 2087, 2207), (376, 316, 436), (5597, 5537, 5657), (2147, 2087, 2207), (2867, 2807, 2927)]",-0.03551401869158879
"[(4501, 4441, 4561), (376, 316, 436), (590, 530, 650), (22, 0, 82), (5597, 5537, 5657), (5784, 5724, 5844), (5597, 5537, 5657), (1860, 1800, 1920), (5597, 5537, 5657), (5784, 5724, 5844), (5031, 4971, 5091), (2867, 2807, 2927), (1860, 1800, 1920)]",-0.042747163695299836
"[(1860, 1800, 1920), (590, 530, 650), (3884, 3824, 3944), (2147, 2087, 2207), (2550, 2490, 2610), (2867, 2807, 2927), (4724, 4664, 4784), (22, 0, 82), (4724, 4664, 4784), (3884, 3824, 3944), (5597, 5537, 5657), (590, 530, 650), (376, 316, 436)]",-0.03551401869158879
"[(5784, 5724, 5844), (5031, 4971, 5091), (2147, 2087, 2207), (4724, 4664, 4784), (2147, 2087, 2207), (2867, 2807, 2927), (22, 0, 82), (5784, 5724, 5844), (5597, 5537, 5657), (2867, 2807, 2927), (1860, 1800, 1920), (590, 530, 650), (5597, 5537, 5657)]",-0.03484602917341978
"[(1860, 1800, 1920), (5784, 5724, 5844), (4501, 4441, 4561), (2147, 2087, 2207), (22, 0, 82), (2147, 2087, 2207), (5784, 5724, 5844), (5784, 5724, 5844), (2147, 2087, 2207), (5031, 4971, 5091), (590, 530, 650), (22, 0, 82), (2147, 2087, 2207)]",-0.050405561993047514
"[(5784, 5724, 5844), (1860, 1800, 1920), (5597, 5537, 5657), (590, 530, 650), (5597, 5537, 5657), (2147, 2087, 2207), (590, 530, 650), (4501, 4441, 4561), (4501, 4441, 4561), (2867, 2807, 2927), (5597, 5537, 5657), (2147, 2087, 2207), (3884, 3824, 3944)]",-0.03666068938035465
"[(5597, 5537, 5657), (4501, 4441, 4561), (5597, 5537, 5657), (5597, 5537, 5657), (2867, 2807, 2927), (2867, 2807, 2927), (5784, 5724, 5844), (22, 0, 82), (5784, 5724, 5844), (3884, 3824, 3944), (2550, 2490, 2610), (376, 316, 436), (376, 316, 436)]",-0.04508601937907851
"[(376, 316, 436), (3884, 3824, 3944), (376, 316, 436), (5031, 4971, 5091), (5031, 4971, 5091), (5031, 4971, 5091), (376, 316, 436), (3884, 3824, 3944), (2550, 2490, 2610), (2550, 2490, 2610), (4501, 4441, 4561), (2867, 2807, 2927), (4501, 4441, 4561)]",-0.0532218209465881
"[(22, 0, 82), (5597, 5537, 5657), (5784, 5724, 5844), (4501, 4441, 4561), (22, 0, 82), (5031, 4971, 5091), (2550, 2490, 2610), (3884, 3824, 3944), (5784, 5724, 5844), (5031, 4971, 5091), (376, 316, 436), (3884, 3824, 3944), (5597, 5537, 5657)]",-0.054775558631599774
"[(1860, 1800, 1920), (2550, 2490, 2610), (5031, 4971, 5091), (4501, 4441, 4561), (22, 0, 82), (22, 0, 82), (5597, 5537, 5657), (2867, 2807, 2927), (1860, 1800, 1920), (2550, 2490, 2610), (2147, 2087, 2207), (2550, 2490, 2610), (4724, 4664, 4784)]",-0.03829011345218801
"[(4501, 4441, 4561), (590, 530, 650), (1860, 1800, 1920), (1860, 1800, 1920), (4724, 4664, 4784), (3884, 3824, 3944), (4724, 4664, 4784), (3884, 3824, 3944), (4724, 4664, 4784), (2867, 2807, 2927), (5031, 4971, 5091), (3884, 3824, 3944), (4724, 4664, 4784)]",-0.051361867704280154
"[(5784, 5724, 5844), (5784, 5724, 5844), (2147, 2087, 2207), (22, 0, 82), (5031, 4971, 5091), (5784, 5724, 5844), (590, 530, 650), (4501, 4441, 4561), (22, 0, 82), (376, 316, 436), (1860, 1800, 1920), (5597, 5537, 5657), (376, 316, 436)]",-0.04457050243111832
"[(1860, 1800, 1920), (1860, 1800, 1920), (4724, 4664, 4784), (5597, 5537, 5657), (3884, 3824, 3944), (5784, 5724, 5844), (4501, 4441, 4561), (3884, 3824, 3944), (5031, 4971, 5091), (590, 530, 650), (2147, 2087, 2207), (5031, 4971, 5091), (376, 316, 436)]",-0.04856604563533598
"[(2867, 2807, 2927), (5597, 5537, 5657), (4501, 4441, 4561), (5784, 5724, 5844), (22, 0, 82), (3884, 3824, 3944), (2550, 2490, 2610), (5031, 4971, 5091), (2147, 2087, 2207), (4724, 4664, 4784), (590, 530, 650), (2867, 2807, 2927), (3884, 3824, 3944)]",-0.036642522368981675
"[(3884, 3824, 3944), (3884, 3824, 3944), (5597, 5537, 5657), (2550, 2490, 2610), (2550, 2490, 2610), (5597, 5537, 5657), (3884, 3824, 3944), (2550, 2490, 2610), (5597, 5537, 5657), (1860, 1800, 1920), (5597, 5537, 5657), (2147, 2087, 2207), (1860, 1800, 1920)]",-0.046451133407655144
"[(22, 0, 82), (22, 0, 82), (4501, 4441, 4561), (590, 530, 650), (590, 530, 650), (5784, 5724, 5844), (4724, 4664, 4784), (2550, 2490, 2610), (4724, 4664, 4784), (5597, 5537, 5657), (376, 316, 436), (3884, 3824, 3944), (5597, 5537, 5657)]",-0.0526742301458671
"[(4501, 4441, 4561), (4501, 4441, 4561), (590, 530, 650), (2147, 2087, 2207), (22, 0, 82), (2550, 2490, 2610), (5031, 4971, 5091), (5597, 5537, 5657), (376, 316, 436), (2147, 2087, 2207), (590, 530, 650), (2867, 2807, 2927), (590, 530, 650)]",-0.03464343598055106
"[(1860, 1800, 1920), (2867, 2807, 2927), (22, 0, 82), (4501, 4441, 4561), (2147, 2087, 2207), (590, 530, 650), (5031, 4971, 5091), (3884, 3824, 3944), (2147, 2087, 2207), (5597, 5537, 5657), (2550, 2490, 2610), (5784, 5724, 5844), (3884, 3824, 3944)]",-0.036642522368981675
"[(2867, 2807, 2927), (5784, 5724, 5844), (2147, 2087, 2207), (5597, 5537, 5657), (5031, 4971, 5091), (376, 316, 436), (4501, 4441, 4561), (1860, 1800, 1920), (2867, 2807, 2927), (2147, 2087, 2207), (590, 530, 650), (2867, 2807, 2927), (590, 530, 650)]",-0.03736218864842793
"[(2867, 2807, 2927), (22, 0, 82), (2550, 2490, 2610), (2147, 2087, 2207), (5031, 4971, 5091), (22, 0, 82), (376, 316, 436), (4724, 4664, 4784), (376, 316, 436), (4724, 4664, 4784), (4501, 4441, 4561), (5031, 4971, 5091), (4501, 4441, 4561)]",-0.0450860193790785
"[(22, 0, 82), (4724, 4664, 4784), (1860, 1800, 1920), (590, 530, 650), (1860, 1800, 1920), (22, 0, 82), (2147, 2087, 2207), (5597, 5537, 5657), (5784, 5724, 5844), (2550, 2490, 2610), (4724, 4664, 4784), (22, 0, 82), (2550, 2490, 2610)]",-0.04370179948586118
"[(2147, 2087, 2207), (5784, 5724, 5844), (2867, 2807, 2927), (4724, 4664, 4784), (2147, 2087, 2207), (5784, 5724, 5844), (5784, 5724, 5844), (5784, 5724, 5844), (5784, 5724, 5844), (22, 0, 82), (2550, 2490, 2610), (3884, 3824, 3944), (4724, 4664, 4784)]",-0.04422556971803786
"[(1860, 1800, 1920), (5784, 5724, 5844), (4724, 4664, 4784), (3884, 3824, 3944), (5597, 5537, 5657), (3884, 3824, 3944), (590, 530, 650), (1860, 1800, 1920), (2147, 2087, 2207), (1860, 1800, 1920), (2147, 2087, 2207), (3884, 3824, 3944), (5784, 5724, 5844)]",-0.04533073929961089
"[(22, 0, 82), (4724, 4664, 4784), (1860, 1800, 1920), (5031, 4971, 5091), (4724, 4664, 4784), (4724, 4664, 4784), (5597, 5537, 5657), (2550, 2490, 2610), (5784, 5724, 5844), (2147, 2087, 2207), (5031, 4971, 5091), (4501, 4441, 4561), (2550, 2490, 2610)]",-0.04821717990275527
"[(2550, 2490, 2610), (1860, 1800, 1920), (3884, 3824, 3944), (2550, 2490, 2610), (3884, 3824, 3944), (4724, 4664, 4784), (376, 316, 436), (5784, 5724, 5844), (22, 0, 82), (2147, 2087, 2207), (1860, 1800, 1920), (376, 316, 436), (2550, 2490, 2610)]",-0.05477555863159976
"[(2147, 2087, 2207), (5031, 4971, 5091), (1860, 1800, 1920), (590, 530, 650), (1860, 1800, 1920), (2147, 2087, 2207), (3884, 3824, 3944), (22, 0, 82), (4501, 4441, 4561), (2147, 2087, 2207), (4724, 4664, 4784), (3884, 3824, 3944), (2147, 2087, 2207)]",-0.05161162744710303
"[(2550, 2490, 2610), (376, 316, 436), (4724, 4664, 4784), (5597, 5537, 5657), (3884, 3824, 3944), (1860, 1800, 1920), (376, 316, 436), (22, 0, 82), (5031, 4971, 5091), (3884, 3824, 3944), (5597, 5537, 5657), (5784, 5724, 5844), (590, 530, 650)]",-0.053997923156801665
"[(376, 316, 436), (4501, 4441, 4561), (4501, 4441, 4561), (1860, 1800, 1920), (5784, 5724, 5844), (4501, 4441, 4561), (22, 0, 82), (5784, 5724, 5844), (5031, 4971, 5091), (4501, 4441, 4561), (2147, 2087, 2207), (5597, 5537, 5657), (5031, 4971, 5091)]",-0.046865730670357916
"[(3884, 3824, 3944), (590, 530, 650), (5784, 5724, 5844), (590, 530, 650), (2867, 2807, 2927), (4501, 4441, 4561), (590, 530, 650), (2147, 2087, 2207), (4724, 4664, 4784), (2867, 2807, 2927), (2550, 2490, 2610), (22, 0, 82), (4724, 4664, 4784)]",-0.04294975688816856
"[(22, 0, 82), (2550, 2490, 2610), (1860, 1800, 1920), (590, 530, 650), (5784, 5724, 5844), (1860, 1800, 1920), (5784, 5724, 5844), (5784, 5724, 5844), (590, 530, 650), (3884, 3824, 3944), (5597, 5537, 5657), (3884, 3824, 3944), (1860, 1800, 1920)]",-0.05040556199304751
"[(376, 316, 436), (590, 530, 650), (5784, 5724, 5844), (4501, 4441, 4561), (590, 530, 650), (5784, 5724, 5844), (2550, 2490, 2610), (5784, 5724, 5844), (1860, 1800, 1920), (5031, 4971, 5091), (4724, 4664, 4784), (3884, 3824, 3944), (590, 530, 650)]",-0.06369946917109025
"[(3884, 3824, 3944), (3884, 3824, 3944), (2147, 2087, 2207), (590, 530, 650), (3884, 3824, 3944), (1860, 1800, 1920), (590, 530, 650), (22, 0, 82), (5031, 4971, 5091), (1860, 1800, 1920), (5597, 5537, 5657), (22, 0, 82), (22, 0, 82)]",-0.04268057164928543
"[(376, 316, 436), (2147, 2087, 2207), (2867, 2807, 2927), (1860, 1800, 1920), (5784, 5724, 5844), (3884, 3824, 3944), (4724, 4664, 4784), (2550, 2490, 2610), (22, 0, 82), (4501, 4441, 4561), (376, 316, 436), (2867, 2807, 2927), (3884, 3824, 3944)]",-0.04735202492211838
"[(4724, 4664, 4784), (5597, 5537, 5657), (2867, 2807, 2927), (5031, 4971, 5091), (5031, 4971, 5091), (2550, 2490, 2610), (2550, 2490, 2610), (5597, 5537, 5657), (1860, 1800, 1920), (4724, 4664, 4784), (4724, 4664, 4784), (1860, 1800, 1920), (4501, 4441, 4561)]",-0.04688715953307393
"[(590, 530, 650), (2867, 2807, 2927), (5031, 4971, 5091), (5784, 5724, 5844), (1860, 1800, 1920), (2867, 2807, 2927), (5784, 5724, 5844), (3884, 3824, 3944), (5597, 5537, 5657), (2550, 2490, 2610), (590, 530, 650), (2550, 2490, 2610), (3884, 3824, 3944)]",-0.044630404463040445
"[(22, 0, 82), (5031, 4971, 5091), (2867, 2807, 2927), (376, 316, 436), (5784, 5724, 5844), (376, 316, 436), (22, 0, 82), (4501, 4441, 4561), (2147, 2087, 2207), (3884, 3824, 3944), (4724, 4664, 4784), (1860, 1800, 1920), (5597, 5537, 5657)]",-0.04005112910097998
"[(2867, 2807, 2927), (1860, 1800, 1920), (4724, 4664, 4784), (2550, 2490, 2610), (5784, 5724, 5844), (22, 0, 82), (2147, 2087, 2207), (2867, 2807, 2927), (1860, 1800, 1920), (590, 530, 650), (4501, 4441, 4561), (376, 316, 436), (376, 316, 436)]",-0.043821391484942886
"[(590, 530, 650), (376, 316, 436), (5784, 5724, 5844), (376, 316, 436), (2550, 2490, 2610), (22, 0, 82), (376, 316, 436), (2550, 2490, 2610), (5597, 5537, 5657), (590, 530, 650), (3884, 3824, 3944), (5031, 4971, 5091), (2550, 2490, 2610)]",-0.05141388174807198
"[(590, 530, 650), (5597, 5537, 5657), (4724, 4664, 4784), (22, 0, 82), (5031, 4971, 5091), (4501, 4441, 4561), (1860, 1800, 1920), (5031, 4971, 5091), (1860, 1800, 1920), (22, 0, 82), (5784, 5724, 5844), (3884, 3824, 3944), (1860, 1800, 1920)]",-0.052876823338735814
"[(2550, 2490, 2610), (2867, 2807, 2927), (5597, 5537, 5657), (4501, 4441, 4561), (4724, 4664, 4784), (590, 530, 650), (5784, 5724, 5844), (590, 530, 650), (376, 316, 436), (3884, 3824, 3944), (5784, 5724, 5844), (1860, 1800, 1920), (590, 530, 650)]",-0.04668201800293072
"[(2550, 2490, 2610), (5031, 4971, 5091), (5784, 5724, 5844), (22, 0, 82), (3884, 3824, 3944), (3884, 3824, 3944), (5784, 5724, 5844), (5031, 4971, 5091), (590, 530, 650), (2867, 2807, 2927), (4501, 4441, 4561), (22, 0, 82), (2550, 2490, 2610)]",-0.049831916155823615
"[(2550, 2490, 2610), (590, 530, 650), (376, 316, 436), (22, 0, 82), (4724, 4664, 4784), (5784, 5724, 5844), (5031, 4971, 5091), (2550, 2490, 2610), (376, 316, 436), (2147, 2087, 2207), (3884, 3824, 3944), (2550, 2490, 2610), (5597, 5537, 5657)]",-0.04569055036344756
"[(376, 316, 436), (4724, 4664, 4784), (4501, 4441, 4561), (4724, 4664, 4784), (5597, 5537, 5657), (376, 316, 436), (4724, 4664, 4784), (5597, 5537, 5657), (3884, 3824, 3944), (2147, 2087, 2207), (2147, 2087, 2207), (590, 530, 650), (3884, 3824, 3944)]",-0.04513618677042802
"[(2147, 2087, 2207), (2147, 2087, 2207), (2867, 2807, 2927), (22, 0, 82), (4501, 4441, 4561), (2867, 2807, 2927), (2550, 2490, 2610), (3884, 3824, 3944), (22, 0, 82), (5784, 5724, 5844), (2550, 2490, 2610), (376, 316, 436), (2867, 2807, 2927)]",-0.045086019379078496
"[(2550, 2490, 2610), (590, 530, 650), (2147, 2087, 2207), (1860, 1800, 1920), (2550, 2490, 2610), (2147, 2087, 2207), (4724, 4664, 4784), (2550, 2490, 2610), (2147, 2087, 2207), (5784, 5724, 5844), (1860, 1800, 1920), (5597, 5537, 5657), (4501, 4441, 4561)]",-0.04642359035664475
"[(2550, 2490, 2610), (22, 0, 82), (5031, 4971, 5091), (5597, 5537, 5657), (4724, 4664, 4784), (5784, 5724, 5844), (4724, 4664, 4784), (3884, 3824, 3944), (376, 316, 436), (5597, 5537, 5657), (2867, 2807, 2927), (1860, 1800, 1920), (2867, 2807, 2927)]",-0.047352024922118374
"[(2550, 2490, 2610), (5031, 4971, 5091), (376, 316, 436), (2867, 2807, 2927), (5031, 4971, 5091), (22, 0, 82), (5784, 5724, 5844), (4724, 4664, 4784), (3884, 3824, 3944), (2147, 2087, 2207), (590, 530, 650), (3884, 3824, 3944), (4501, 4441, 4561)]",-0.04495100127822753
"[(3884, 3824, 3944), (4501, 4441, 4561), (3884, 3824, 3944), (5597, 5537, 5657), (1860, 1800, 1920), (4501, 4441, 4561), (4724, 4664, 4784), (376, 316, 436), (22, 0, 82), (2550, 2490, 2610), (5031, 4971, 5091), (5031, 4971, 5091), (4501, 4441, 4561)]",-0.05611831442463533
"[(5031, 4971, 5091), (376, 316, 436), (3884, 3824, 3944), (22, 0, 82), (2147, 2087, 2207), (4501, 4441, 4561), (2867, 2807, 2927), (4501, 4441, 4561), (5597, 5537, 5657), (1860, 1800, 1920), (590, 530, 650), (2147, 2087, 2207), (2550, 2490, 2610)]",-0.03642948444823178
"[(1860, 1800, 1920), (2550, 2490, 2610), (5031, 4971, 5091), (376, 316, 436), (5784, 5724, 5844), (376, 316, 436), (4501, 4441, 4561), (376, 316, 436), (4501, 4441, 4561), (4724, 4664, 4784), (4501, 4441, 4561), (22, 0, 82), (5597, 5537, 5657)]",-0.05611831442463533
"[(590, 530, 650), (376, 316, 436), (590, 530, 650), (2147, 2087, 2207), (4724, 4664, 4784), (5597, 5537, 5657), (2550, 2490, 2610), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844), (5031, 4971, 5091), (5031, 4971, 5091), (4724, 4664, 4784)]",-0.037362188648427934
"[(5597, 5537, 5657), (4501, 4441, 4561), (4501, 4441, 4561), (4501, 4441, 4561), (376, 316, 436), (590, 530, 650), (376, 316, 436), (5031, 4971, 5091), (1860, 1800, 1920), (1860, 1800, 1920), (2550, 2490, 2610), (2147, 2087, 2207), (4724, 4664, 4784)]",-0.04736627194773377
"[(376, 316, 436), (2550, 2490, 2610), (5031, 4971, 5091), (2867, 2807, 2927), (590, 530, 650), (5031, 4971, 5091), (4501, 4441, 4561), (590, 530, 650), (2867, 2807, 2927), (2550, 2490, 2610), (2867, 2807, 2927), (5597, 5537, 5657), (376, 316, 436)]",-0.0433852140077821
"[(5597, 5537, 5657), (376, 316, 436), (2867, 2807, 2927), (1860, 1800, 1920), (5597, 5537, 5657), (5031, 4971, 5091), (4724, 4664, 4784), (376, 316, 436), (5031, 4971, 5091), (3884, 3824, 3944), (376, 316, 436), (3884, 3824, 3944), (376, 316, 436)]",-0.04669260700389105
"[(4724, 4664, 4784), (2147, 2087, 2207), (2550, 2490, 2610), (22, 0, 82), (376, 316, 436), (2147, 2087, 2207), (590, 530, 650), (1860, 1800, 1920), (1860, 1800, 1920), (3884, 3824, 3944), (3884, 3824, 3944), (5597, 5537, 5657), (590, 530, 650)]",-0.04457050243111831
"[(2550, 2490, 2610), (3884, 3824, 3944), (2550, 2490, 2610), (4501, 4441, 4561), (2867, 2807, 2927), (2867, 2807, 2927), (3884, 3824, 3944), (5784, 5724, 5844), (2867, 2807, 2927), (1860, 1800, 1920), (5597, 5537, 5657), (4724, 4664, 4784), (5784, 5724, 5844)]",-0.0480175333731819
"[(22, 0, 82), (5597, 5537, 5657), (2550, 2490, 2610), (2867, 2807, 2927), (1860, 1800, 1920), (2147, 2087, 2207), (4501, 4441, 4561), (376, 316, 436), (1860, 1800, 1920), (4501, 4441, 4561), (376, 316, 436), (376, 316, 436), (5597, 5537, 5657)]",-0.037176191417836665
"[(590, 530, 650), (2867, 2807, 2927), (2147, 2087, 2207), (2550, 2490, 2610), (2867, 2807, 2927), (5597, 5537, 5657), (376, 316, 436), (22, 0, 82), (22, 0, 82), (376, 316, 436), (4501, 4441, 4561), (376, 316, 436), (2550, 2490, 2610)]",-0.03381451453430888
"[(2147, 2087, 2207), (1860, 1800, 1920), (5597, 5537, 5657), (1860, 1800, 1920), (5597, 5537, 5657), (1860, 1800, 1920), (590, 530, 650), (376, 316, 436), (590, 530, 650), (4724, 4664, 4784), (3884, 3824, 3944), (22, 0, 82), (3884, 3824, 3944)]",-0.04350405378683014
"[(4724, 4664, 4784), (5597, 5537, 5657), (3884, 3824, 3944), (590, 530, 650), (5031, 4971, 5091), (2147, 2087, 2207), (22, 0, 82), (4724, 4664, 4784), (376, 316, 436), (2147, 2087, 2207), (5597, 5537, 5657), (5031, 4971, 5091), (4724, 4664, 4784)]",-0.04350405378683014
"[(3884, 3824, 3944), (5031, 4971, 5091), (1860, 1800, 1920), (5031, 4971, 5091), (5031, 4971, 5091), (2550, 2490, 2610), (5597, 5537, 5657), (22, 0, 82), (1860, 1800, 1920), (3884, 3824, 3944), (376, 316, 436), (2147, 2087, 2207), (2867, 2807, 2927)]",-0.03808752025931929
"[(2867, 2807, 2927), (3884, 3824, 3944), (376, 316, 436), (3884, 3824, 3944), (4724, 4664, 4784), (4724, 4664, 4784), (1860, 1800, 1920), (2550, 2490, 2610), (5597, 5537, 5657), (1860, 1800, 1920), (5031, 4971, 5091), (4501, 4441, 4561), (22, 0, 82)]",-0.047352024922118374
"[(22, 0, 82), (5784, 5724, 5844), (2550, 2490, 2610), (4501, 4441, 4561), (5784, 5724, 5844), (5597, 5537, 5657), (4501, 4441, 4561), (5784, 5724, 5844), (376, 316, 436), (22, 0, 82), (2550, 2490, 2610), (3884, 3824, 3944), (5031, 4971, 5091)]",-0.054775558631599774
"[(2550, 2490, 2610), (2867, 2807, 2927), (22, 0, 82), (5031, 4971, 5091), (5597, 5537, 5657), (1860, 1800, 1920), (3884, 3824, 3944), (4501, 4441, 4561), (376, 316, 436), (5784, 5724, 5844), (376, 316, 436), (2550, 2490, 2610), (22, 0, 82)]",-0.047352024922118374
"[(3884, 3824, 3944), (5784, 5724, 5844), (4501, 4441, 4561), (1860, 1800, 1920), (1860, 1800, 1920), (2867, 2807, 2927), (2147, 2087, 2207), (2147, 2087, 2207), (5597, 5537, 5657), (376, 316, 436), (2867, 2807, 2927), (22, 0, 82), (3884, 3824, 3944)]",-0.03808752025931929
"[(2867, 2807, 2927), (376, 316, 436), (2147, 2087, 2207), (590, 530, 650), (4724, 4664, 4784), (3884, 3824, 3944), (5597, 5537, 5657), (590, 530, 650), (5031, 4971, 5091), (1860, 1800, 1920), (3884, 3824, 3944), (5031, 4971, 5091), (2147, 2087, 2207)]",-0.03736218864842793
"[(4501, 4441, 4561), (4501, 4441, 4561), (4501, 4441, 4561), (5031, 4971, 5091), (22, 0, 82), (1860, 1800, 1920), (2550, 2490, 2610), (376, 316, 436), (2867, 2807, 2927), (1860, 1800, 1920), (5597, 5537, 5657), (4501, 4441, 4561), (5597, 5537, 5657)]",-0.04508601937907851
"[(5784, 5724, 5844), (5031, 4971, 5091), (22, 0, 82), (376, 316, 436), (22, 0, 82), (5031, 4971, 5091), (2867, 2807, 2927), (2550, 2490, 2610), (5597, 5537, 5657), (5784, 5724, 5844), (2147, 2087, 2207), (2550, 2490, 2610), (5784, 5724, 5844)]",-0.037176191417836665
"[(3884, 3824, 3944), (2147, 2087, 2207), (5031, 4971, 5091), (5031, 4971, 5091), (1860, 1800, 1920), (2550, 2490, 2610), (2147, 2087, 2207), (1860, 1800, 1920), (590, 530, 650), (5784, 5724, 5844), (22, 0, 82), (1860, 1800, 1920), (2550, 2490, 2610)]",-0.05161162744710303
"[(4724, 4664, 4784), (5784, 5724, 5844), (1860, 1800, 1920), (2867, 2807, 2927), (5597, 5537, 5657), (5784, 5724, 5844), (5031, 4971, 5091), (1860, 1800, 1920), (376, 316, 436), (5784, 5724, 5844), (4501, 4441, 4561), (2147, 2087, 2207), (5784, 5724, 5844)]",-0.04083299305839118
"[(22, 0, 82), (2867, 2807, 2927), (376, 316, 436), (2147, 2087, 2207), (5784, 5724, 5844), (5031, 4971, 5091), (2147, 2087, 2207), (5597, 5537, 5657), (2867, 2807, 2927), (5597, 5537, 5657), (2867, 2807, 2927), (22, 0, 82), (1860, 1800, 1920)]",-0.037176191417836665
